rent_type,date,start_date,end_date,community,property,property_type,unit,bedrooms,floor,primary_view,secondary_view,parking,balcony_area,size_sqf,land_size,annual_rent_aed
New,2018-11-05T00:00:00,2018-08-30T00:00:00,2023-08-29T00:00:00,Palm Jumeirah,THE POINTE - BLOCK B,Commercial,TPT- F-B-IN04,,1,,,,,2769.55,,982911.5
New,2018-11-04T00:00:00,2018-10-01T00:00:00,2021-09-30T00:00:00,Palm Jumeirah,THE POINTE - BLOCK A,Commercial,TPT-F-A-IN18-19,,1,,,,,4435.26,,870870.0
New,2018-10-29T00:00:00,2018-12-14T00:00:00,2021-12-13T00:00:00,Palm Jumeirah,THE POINTE - BLOCK B,Commercial,TPT-F-B-IN18,,1,,,,,2229.1,,
New,2018-10-29T00:00:00,2018-12-14T00:00:00,2021-12-13T00:00:00,Palm Jumeirah,THE POINTE - BLOCK B,Commercial,TPT-F-B-IN20,,1,,,,,2205.95,,
New,2018-10-29T00:00:00,2018-12-14T00:00:00,2021-12-13T00:00:00,Palm Jumeirah,THE POINTE - BLOCK B,Commercial,TPT-F-B-IN21,,1,,,,,2113.6,,
New,2018-10-29T00:00:00,2018-12-14T00:00:00,2021-12-13T00:00:00,Palm Jumeirah,THE POINTE - BLOCK B,Commercial,TPT-F-B-IN23,,1,,,,,1537.3,,
New,2018-10-29T00:00:00,2018-12-14T00:00:00,2021-12-13T00:00:00,Palm Jumeirah,THE POINTE - BLOCK B,Commercial,TPT-F-B-IN19,,1,,,,,2206.17,,
New,2018-10-29T00:00:00,2018-12-14T00:00:00,2021-12-13T00:00:00,Palm Jumeirah,THE POINTE - BLOCK B,Commercial,TPT-F-B-IN22,,1,,,,,1817.81,,
New,2018-10-29T00:00:00,2018-12-14T00:00:00,2021-12-13T00:00:00,Palm Jumeirah,THE POINTE - BLOCK B,Commercial,TPT-F-B-IN03,,1,,,,,2738.23,,
New,2018-10-29T00:00:00,2018-12-14T00:00:00,2021-12-13T00:00:00,Palm Jumeirah,THE POINTE - BLOCK A,Commercial,TPT-F-A-IN13,,1,,,,,3189.02,,
New,2018-10-29T00:00:00,2018-12-14T00:00:00,2021-12-13T00:00:00,Palm Jumeirah,THE POINTE - BLOCK A,Commercial,TPT-F-A-IN15,,1,,,,,3187.73,,
New,2018-10-29T00:00:00,2018-12-14T00:00:00,2021-12-13T00:00:00,Palm Jumeirah,THE POINTE - BLOCK A,Commercial,TPT-F-A-IN16,,1,,,,,3190.2,,
New,2018-10-29T00:00:00,2017-09-11T00:00:00,2022-09-10T00:00:00,Palm Jumeirah,THE POINTE - BLOCK B,Commercial,TPT-F-B-IN05,,1,,,,,3639.81,,1518296.37
New,2018-10-28T00:00:00,2018-08-30T00:00:00,2021-08-29T00:00:00,Palm Jumeirah,THE POINTE - BLOCK A,Commercial,TPT-F-A-IN05,,1,,,,,3641.54,,1346100.0
New,2018-10-28T00:00:00,2018-12-14T00:00:00,2021-12-13T00:00:00,Palm Jumeirah,THE POINTE - BLOCK B,Commercial,TPT-F-B-IN23,,1,,,,,1537.3,,529598.98
New,2018-10-28T00:00:00,2018-12-14T00:00:00,2021-12-13T00:00:00,Palm Jumeirah,THE POINTE - BLOCK B,Commercial,TPT-F-B-IN20,,1,,,,,2205.95,,529598.98
New,2018-10-28T00:00:00,2018-12-14T00:00:00,2021-12-13T00:00:00,Palm Jumeirah,THE POINTE - BLOCK B,Commercial,TPT-F-B-IN21,,1,,,,,2113.6,,529598.98
New,2018-10-28T00:00:00,2018-12-14T00:00:00,2021-12-13T00:00:00,Palm Jumeirah,THE POINTE - BLOCK B,Commercial,TPT-F-B-IN19,,1,,,,,2206.17,,529598.98
New,2018-10-28T00:00:00,2018-12-14T00:00:00,2021-12-13T00:00:00,Palm Jumeirah,THE POINTE - BLOCK B,Commercial,TPT-F-B-IN22,,1,,,,,1817.81,,529598.98
New,2018-10-28T00:00:00,2018-12-14T00:00:00,2021-12-13T00:00:00,Palm Jumeirah,THE POINTE - BLOCK B,Commercial,TPT-F-B-IN18,,1,,,,,2229.1,,529598.98
New,2018-10-28T00:00:00,2018-12-14T00:00:00,2021-12-13T00:00:00,Palm Jumeirah,THE POINTE - BLOCK B,Commercial,TPT-F-B-IN03,,1,,,,,2738.23,,1734253.3
New,2018-10-25T00:00:00,2018-12-14T00:00:00,2021-12-13T00:00:00,Palm Jumeirah,THE POINTE - BLOCK A,Commercial,TPT-F-A-IN13,,1,,,,,3189.02,,719673.72
New,2018-10-25T00:00:00,2018-12-14T00:00:00,2021-12-13T00:00:00,Palm Jumeirah,THE POINTE - BLOCK A,Commercial,TPT-F-A-IN16,,1,,,,,3190.2,,743207.0
New,2018-10-25T00:00:00,2018-12-14T00:00:00,2021-12-13T00:00:00,Palm Jumeirah,THE POINTE - BLOCK A,Commercial,TPT-F-A-IN15,,1,,,,,3187.73,,915413.5
New,2018-11-04T00:00:00,2018-04-27T00:00:00,2023-04-26T00:00:00,Palm Jumeirah,THE POINTE - BLOCK C,Commercial,TPT-G-C-IN13,,G,,,,,2092.5,,141672.13
New,2018-11-04T00:00:00,2018-04-27T00:00:00,2023-04-26T00:00:00,Palm Jumeirah,THE POINTE - BLOCK C,Commercial,TPT-G-C-IN12,,G,,,,,1540.31,,141672.13
New,2018-10-29T00:00:00,2018-04-27T00:00:00,2023-04-26T00:00:00,Palm Jumeirah,THE POINTE - BLOCK C,Commercial,TPT-G-C-IN14,,G,,,,,1467.66,,141672.13
New,2018-10-29T00:00:00,2018-04-27T00:00:00,2023-04-26T00:00:00,Palm Jumeirah,THE POINTE - BLOCK C,Commercial,TPT-G-C-IN11,,G,,,,,2889.68,,141672.13
New,2019-11-13T00:00:00,2019-09-01T00:00:00,2024-08-31T00:00:00,Palm Jumeirah,Palm West Beach ? B5,Commercial,PWB-B5-FB2,,G,,,,,2010.48,,844200.0
New,2019-11-13T00:00:00,2019-09-01T00:00:00,2024-08-31T00:00:00,Palm Jumeirah,Palm West Beach ? B5,Commercial,PWB-B5-FB1,,G,,,,,2010.48,,844200.0
New,2019-11-13T00:00:00,2019-09-01T00:00:00,2024-08-31T00:00:00,Palm Jumeirah,Palm West Beach ? B4,Commercial,PWB-B4-FB1,,G,,,,,2018.12,,847560.0
New,2019-11-13T00:00:00,2019-09-01T00:00:00,2024-08-31T00:00:00,Palm Jumeirah,Palm West Beach ? B4,Commercial,PWB-B4-FB2,,G,,,,,2018.12,,847560.0
New,2019-11-13T00:00:00,2019-10-31T00:00:00,2022-10-30T00:00:00,Palm Jumeirah,Palm West Beach ? B3,Commercial,PWB-B3-FB1,,G,,,,,2124.47,,743571.5
New,2019-11-13T00:00:00,2019-10-31T00:00:00,2022-10-30T00:00:00,Palm Jumeirah,Palm West Beach ? B3,Commercial,PWB-B3-FB2,,G,,,,,2124.47,,743571.5
New,2019-11-06T00:00:00,2019-02-01T00:00:00,2026-01-31T00:00:00,Palm Jumeirah,Palm West Beach ? B2,Commercial,PWB-B2-FB2,,G,,,,,2124.58,,651388.4
New,2019-11-06T00:00:00,2019-02-01T00:00:00,2026-01-31T00:00:00,Palm Jumeirah,Palm West Beach ? B2,Commercial,PWB-B2-FB1,,G,,,,,2124.58,,651388.4
New,2020-01-09T00:00:00,2019-02-17T00:00:00,2023-02-16T00:00:00,Palm Jumeirah,THE POINTE - BLOCK A,Commercial,TPT-G-A-IN22,,,,,,,3019.81,,783249.92
New,2019-02-20T00:00:00,2018-09-01T00:00:00,2023-08-31T00:00:00,Palm Jumeirah,THE POINTE - BLOCK B,Commercial,TPT-G-B-IN17,,,,,,,4505.98,,815425.22
New,2019-01-24T00:00:00,2018-12-14T00:00:00,2023-12-13T00:00:00,Palm Jumeirah,THE POINTE - BLOCK A,Commercial,TPT- G-A-IN10,,,,,,,3600.2,,685571.04
New,2019-01-06T00:00:00,2018-12-14T00:00:00,2021-12-13T00:00:00,Palm Jumeirah,THE POINTE - BLOCK A,Commercial,TPT-G-A-IN14,,,,,,,4413.52,,681930.0
New,2018-12-20T00:00:00,2019-04-28T00:00:00,2024-04-27T00:00:00,Palm Jumeirah,THE POINTE - BLOCK B,Commercial,TPT-G-B-IN02,,,,,,,4880.35,,1211146.65
New,2018-11-12T00:00:00,2018-09-01T00:00:00,2021-08-31T00:00:00,Palm Jumeirah,THE POINTE - BLOCK B,Commercial,TPT-G-B-IN15,,,,,,,3131.65,,714295.0
New,2018-11-08T00:00:00,2019-02-01T00:00:00,2024-01-31T00:00:00,Palm Jumeirah,THE POINTE - BLOCK A,Commercial,TPT- G-A-IN04,,,,,,,4138.29,,682400.0
New,2018-11-05T00:00:00,2018-08-30T00:00:00,2023-08-29T00:00:00,Palm Jumeirah,THE POINTE - BLOCK B,Commercial,TPT- G-B-IN04,,,,,,,4138.4,,982911.5
New,2018-11-04T00:00:00,2018-10-01T00:00:00,2021-09-30T00:00:00,Palm Jumeirah,THE POINTE - BLOCK A,Commercial,TPT-G-A-IN19,,,,,,,3364.36,,870870.0
New,2018-10-29T00:00:00,2018-12-14T00:00:00,2021-12-13T00:00:00,Palm Jumeirah,THE POINTE - BLOCK B,Commercial,TPT-G-B-IN03,,,,,,,4128.92,,
New,2018-10-29T00:00:00,2018-12-14T00:00:00,2021-12-13T00:00:00,Palm Jumeirah,THE POINTE - BLOCK A,Commercial,TPT- G-A-IN15,,,,,,,4414.6,,
New,2018-10-29T00:00:00,2018-12-14T00:00:00,2021-12-13T00:00:00,Palm Jumeirah,THE POINTE - BLOCK A,Commercial,TPT-G-A-IN16,,,,,,,3048.23,,
New,2018-10-29T00:00:00,2017-09-11T00:00:00,2022-09-10T00:00:00,Palm Jumeirah,THE POINTE - BLOCK B,Commercial,TPT- G-B-IN05,,,,,,,5479.26,,1518296.37
New,2018-10-28T00:00:00,2018-08-30T00:00:00,2021-08-29T00:00:00,Palm Jumeirah,THE POINTE - BLOCK A,Commercial,TPT- G-A-IN05,,,,,,,5479.36,,1346100.0
New,2018-10-28T00:00:00,2018-12-14T00:00:00,2021-12-13T00:00:00,Palm Jumeirah,THE POINTE - BLOCK B,Commercial,TPT-G-B-IN21,,,,,,,3439.71,,529598.98
New,2018-10-28T00:00:00,2018-12-14T00:00:00,2021-12-13T00:00:00,Palm Jumeirah,THE POINTE - BLOCK B,Commercial,TPT-G-B-IN03,,,,,,,4128.92,,1734253.3
New,2018-10-25T00:00:00,2018-12-14T00:00:00,2021-12-13T00:00:00,Palm Jumeirah,THE POINTE - BLOCK A,Commercial,TPT-G-A-IN13,,,,,,,3111.95,,719673.72
New,2018-10-25T00:00:00,2018-12-14T00:00:00,2021-12-13T00:00:00,Palm Jumeirah,THE POINTE - BLOCK A,Commercial,TPT-G-A-IN16,,,,,,,3048.23,,743207.0
New,2018-10-25T00:00:00,2018-12-14T00:00:00,2021-12-13T00:00:00,Palm Jumeirah,THE POINTE - BLOCK A,Commercial,TPT- G-A-IN15,,,,,,,4414.6,,915413.5
New,2019-12-04T00:00:00,2019-11-28T00:00:00,2022-11-27T00:00:00,Palm Jumeirah,,Commercial,,,,,,,,889.96,,633000.0
New,2019-11-28T00:00:00,2019-11-28T00:00:00,2022-11-27T00:00:00,Palm Jumeirah,,Commercial,,,,,,,,2777.95,,753550.0
New,2019-10-22T00:00:00,2019-09-05T00:00:00,2024-09-04T00:00:00,Palm Jumeirah,,Commercial,,,,,,,,2603.03,,532047.15
New,2019-10-14T00:00:00,2019-09-05T00:00:00,2024-09-04T00:00:00,Palm Jumeirah,,Commercial,,,,,,,,2155.04,,403297.8
New,2019-10-09T00:00:00,2019-10-30T00:00:00,2024-10-29T00:00:00,Palm Jumeirah,,Commercial,,,,,,,,41044.9,,1204801.04
New,2019-10-06T00:00:00,2019-09-05T00:00:00,2024-09-04T00:00:00,Palm Jumeirah,,Commercial,,,,,,,,2507.02,,297166.8
New,2019-10-06T00:00:00,2019-09-05T00:00:00,2026-09-04T00:00:00,Palm Jumeirah,,Commercial,,,,,,,,1698.01,,208557.51
New,2019-10-02T00:00:00,2019-09-05T00:00:00,2024-09-04T00:00:00,Palm Jumeirah,,Commercial,,,,,,,,2923.04,,378516.67
New,2019-10-02T00:00:00,2019-10-30T00:00:00,2023-10-29T00:00:00,Palm Jumeirah,,Commercial,,,,,,,,1502.96,,160271.67
New,2018-09-03T00:00:00,2017-11-07T00:00:00,2027-11-06T00:00:00,Palm Jumeirah,Aloft Palm Jumeirah,Residential,0421,1 B/R,4,,,,,290.63,,26.88
New,2018-09-03T00:00:00,2017-11-07T00:00:00,2027-11-06T00:00:00,Palm Jumeirah,Aloft Palm Jumeirah,Residential,0602,1 B/R,6,,,,,290.63,,26.88
New,2018-09-03T00:00:00,2017-11-07T00:00:00,2027-11-06T00:00:00,Palm Jumeirah,Aloft Palm Jumeirah,Residential,0621,1 B/R,6,,,,,290.63,,26.88
New,2018-09-03T00:00:00,2017-11-07T00:00:00,2027-11-06T00:00:00,Palm Jumeirah,Aloft Palm Jumeirah,Residential,0922,1 B/R,9,,,,,290.63,,26.88
New,2018-09-03T00:00:00,2017-11-07T00:00:00,2027-11-06T00:00:00,Palm Jumeirah,Aloft Palm Jumeirah,Residential,0701,1 B/R,7,,,,,290.63,,26.88
New,2018-09-03T00:00:00,2017-11-07T00:00:00,2027-11-06T00:00:00,Palm Jumeirah,Aloft Palm Jumeirah,Residential,0802,1 B/R,8,,,,,290.63,,26.88
New,2018-09-03T00:00:00,2017-11-07T00:00:00,2027-11-06T00:00:00,Palm Jumeirah,Aloft Palm Jumeirah,Residential,0402,1 B/R,4,,,,,290.63,,26.88
New,2018-09-03T00:00:00,2017-11-07T00:00:00,2027-11-06T00:00:00,Palm Jumeirah,Aloft Palm Jumeirah,Residential,0801,1 B/R,8,,,,,290.63,,26.88
New,2018-09-03T00:00:00,2017-11-07T00:00:00,2027-11-06T00:00:00,Palm Jumeirah,Aloft Palm Jumeirah,Residential,0322,1 B/R,3,,,,,290.63,,26.88
New,2018-09-03T00:00:00,2017-11-07T00:00:00,2027-11-06T00:00:00,Palm Jumeirah,Aloft Palm Jumeirah,Residential,222,1 B/R,2,,,,,290.63,,26.88
New,2018-09-03T00:00:00,2017-11-07T00:00:00,2027-11-06T00:00:00,Palm Jumeirah,Aloft Palm Jumeirah,Residential,0202,1 B/R,2,,,,,290.63,,26.88
New,2018-09-03T00:00:00,2017-11-07T00:00:00,2027-11-06T00:00:00,Palm Jumeirah,Aloft Palm Jumeirah,Residential,0302,1 B/R,3,,,,,290.63,,26.88
New,2018-09-03T00:00:00,2017-11-07T00:00:00,2027-11-06T00:00:00,Palm Jumeirah,Aloft Palm Jumeirah,Residential,0822,1 B/R,8,,,,,290.63,,26.88
New,2018-09-03T00:00:00,2017-11-07T00:00:00,2027-11-06T00:00:00,Palm Jumeirah,Aloft Palm Jumeirah,Residential,0902,1 B/R,9,,,,,290.63,,26.88
New,2018-09-03T00:00:00,2017-11-07T00:00:00,2027-11-06T00:00:00,Palm Jumeirah,Aloft Palm Jumeirah,Residential,0901,1 B/R,9,,,,,290.63,,26.88
New,2018-09-03T00:00:00,2017-11-07T00:00:00,2027-11-06T00:00:00,Palm Jumeirah,Aloft Palm Jumeirah,Residential,0702,1 B/R,7,,,,,290.63,,26.88
New,2018-09-03T00:00:00,2017-11-07T00:00:00,2027-11-06T00:00:00,Palm Jumeirah,Aloft Palm Jumeirah,Residential,0221,1 B/R,2,,,,,290.63,,26.88
New,2018-09-03T00:00:00,2017-11-07T00:00:00,2027-11-06T00:00:00,Palm Jumeirah,Aloft Palm Jumeirah,Residential,0301,1 B/R,3,,,,,290.63,,26.88
New,2018-09-03T00:00:00,2017-11-07T00:00:00,2027-11-06T00:00:00,Palm Jumeirah,Aloft Palm Jumeirah,Residential,201,1 B/R,2,,,,,290.63,,26.88
New,2018-09-03T00:00:00,2017-11-07T00:00:00,2027-11-06T00:00:00,Palm Jumeirah,Aloft Palm Jumeirah,Residential,0401,1 B/R,4,,,,,290.63,,26.88
New,2018-09-03T00:00:00,2017-11-07T00:00:00,2027-11-06T00:00:00,Palm Jumeirah,Aloft Palm Jumeirah,Residential,0721,1 B/R,7,,,,,290.63,,26.88
New,2018-09-03T00:00:00,2017-11-07T00:00:00,2027-11-06T00:00:00,Palm Jumeirah,Aloft Palm Jumeirah,Residential,0622,1 B/R,6,,,,,290.63,,26.88
New,2018-09-03T00:00:00,2017-11-07T00:00:00,2027-11-06T00:00:00,Palm Jumeirah,Aloft Palm Jumeirah,Residential,0522,1 B/R,5,,,,,290.63,,26.88
New,2018-09-03T00:00:00,2017-11-07T00:00:00,2027-11-06T00:00:00,Palm Jumeirah,Aloft Palm Jumeirah,Residential,0521,1 B/R,5,,,,,290.63,,26.88
New,2018-09-03T00:00:00,2017-11-07T00:00:00,2027-11-06T00:00:00,Palm Jumeirah,Aloft Palm Jumeirah,Residential,0501,1 B/R,5,,,,,290.63,,26.88
New,2018-08-26T00:00:00,2017-11-07T00:00:00,2027-11-06T00:00:00,Palm Jumeirah,Aloft Palm Jumeirah,Residential,1022,1 B/R,10,,,,,290.63,,227.27
New,2018-08-26T00:00:00,2017-11-07T00:00:00,2027-11-06T00:00:00,Palm Jumeirah,Aloft Palm Jumeirah,Residential,1021,1 B/R,10,,,,,290.63,,227.27
New,2018-08-26T00:00:00,2017-11-07T00:00:00,2027-11-06T00:00:00,Palm Jumeirah,Aloft Palm Jumeirah,Residential,1001,1 B/R,10,,,,,290.63,,227.27
New,2018-08-26T00:00:00,2017-11-07T00:00:00,2027-11-06T00:00:00,Palm Jumeirah,Aloft Palm Jumeirah,Residential,1002,1 B/R,10,,,,,290.63,,227.27
New,2019-10-14T00:00:00,2019-10-30T00:00:00,2024-10-29T00:00:00,Palm Jumeirah,Nakheel Mall,Commercial,B-1002,,LG,Street View,Community View,,,2555.03,,408560.04
New,2019-10-14T00:00:00,2019-10-30T00:00:00,2024-10-29T00:00:00,Palm Jumeirah,Nakheel Mall,Commercial,B-1003A,,LG,Street View,Community View,,,1683.04,,408560.04
New,2019-10-14T00:00:00,2019-10-30T00:00:00,2024-10-29T00:00:00,Palm Jumeirah,Nakheel Mall,Commercial,B-1001A,,LG,Street View,Community View,,,1856.88,,408560.04
New,2019-02-28T00:00:00,2018-10-16T00:00:00,2019-10-15T00:00:00,Palm Jumeirah,The Fairmont Palm Hotel and Resort,Commercial,R4,,LG,Sea View,Beach View,,,6232.3,,53340.0
New,2019-03-17T00:00:00,2017-11-07T00:00:00,2027-11-06T00:00:00,Palm Jumeirah,Aloft Palm Jumeirah,Commercial,SPA,,1,,,,,364.79,,5000.0
Renewed,2019-09-05T00:00:00,2019-12-01T00:00:00,2020-11-30T00:00:00,Palm Jumeirah,Jumeirah Zabeel Saray (Rixos Ottoman Palace),Residential,10,,G,Sea View,Garden View,,,541.53,,102480.0
New,2019-01-07T00:00:00,2018-12-20T00:00:00,2021-12-19T00:00:00,Palm Jumeirah,Palm Views West,Commercial,G03,,G,Sea View,Palm Jumeirah,,,522.91,,81892.5
New,2019-11-12T00:00:00,2019-09-05T00:00:00,2022-09-04T00:00:00,Palm Jumeirah,Nakheel Mall,Commercial,F-085,,1,Street View,Community View,,,1622.98,,519360.0
New,2019-07-31T00:00:00,2019-10-01T00:00:00,2024-09-30T00:00:00,Palm Jumeirah,Sofitel Dubai The Palm Resort & Spa,Commercial,CG 12,,G,Sea View,Garden View,,,269.1,,290000.0
New,2019-04-07T00:00:00,2019-04-01T00:00:00,2023-03-31T00:00:00,Palm Jumeirah,The Fairmont Palm Residences,Office,,,,,,,,308.92,,21630.0
New,2019-03-13T00:00:00,2019-02-21T00:00:00,2023-02-20T00:00:00,Palm Jumeirah,The Fairmont Palm Residences,Office,,,,,,,,289.66,,20300.0
New,2019-03-06T00:00:00,2019-03-01T00:00:00,2023-02-28T00:00:00,Palm Jumeirah,The Fairmont Palm Residences,Office,,,,,,,,311.94,,21850.0
New,2019-02-17T00:00:00,2019-02-17T00:00:00,2023-02-16T00:00:00,Palm Jumeirah,The Fairmont Palm Residences,Office,,,,,,,,288.04,,20160.0
New,2019-02-17T00:00:00,2019-02-17T00:00:00,2023-02-16T00:00:00,Palm Jumeirah,The Fairmont Palm Residences,Office,,,,,,,,309.03,,21630.0
New,2019-02-17T00:00:00,2019-02-17T00:00:00,2023-02-16T00:00:00,Palm Jumeirah,The Fairmont Palm Residences,Office,,,,,,,,289.01,,20230.0
New,2019-02-17T00:00:00,2019-02-17T00:00:00,2023-02-16T00:00:00,Palm Jumeirah,The Fairmont Palm Residences,Office,,,,,,,,311.61,,21812.0
New,2019-02-17T00:00:00,2019-02-17T00:00:00,2023-02-16T00:00:00,Palm Jumeirah,The Fairmont Palm Residences,Office,,,,,,,,297.94,,20860.0
New,2019-02-13T00:00:00,2019-02-13T00:00:00,2023-02-12T00:00:00,Palm Jumeirah,The Fairmont Palm Residences,Office,,,,,,,,289.01,,20230.0
New,2019-02-13T00:00:00,2019-02-13T00:00:00,2023-02-12T00:00:00,Palm Jumeirah,The Fairmont Palm Residences,Office,,,,,,,,297.3,,20790.0
New,2020-01-26T00:00:00,2020-01-07T00:00:00,2022-01-06T00:00:00,Palm Jumeirah,Five Palm Jumeirah,Commercial,C7,,G,Sea View,Beach View,,,936.46,,1111111.11
New,2019-10-06T00:00:00,2019-10-30T00:00:00,2022-10-29T00:00:00,Palm Jumeirah,Nakheel Mall,Commercial,B-1024,,LG,Street View,Community View,,,2542.97,,254900.0
New,2019-10-06T00:00:00,2019-10-30T00:00:00,2022-10-29T00:00:00,Palm Jumeirah,Nakheel Mall,Commercial,B-1023,,LG,Street View,Community View,,,2555.03,,254900.0
Renewed,2019-08-18T00:00:00,2019-06-01T00:00:00,2020-05-31T00:00:00,Palm Jumeirah,Shoreline - Al Das,Commercial,G04,,G,Street View,Community View,,,1251.63,,288075.0
Renewed,2019-08-18T00:00:00,2019-06-01T00:00:00,2020-05-31T00:00:00,Palm Jumeirah,Shoreline - Al Das,Commercial,G05,,G,Street View,Community View,,,1616.2,,288075.0
Renewed,2019-08-18T00:00:00,2019-06-01T00:00:00,2020-05-31T00:00:00,Palm Jumeirah,Shoreline - Al Das,Commercial,G03,,G,Street View,Community View,,,2256.33,,288075.0
Renewed,2019-08-18T00:00:00,2019-06-01T00:00:00,2020-05-31T00:00:00,Palm Jumeirah,Shoreline - Al Das,Commercial,G02,,G,Street View,Community View,,,2558.47,,288075.0
Renewed,2019-05-23T00:00:00,2019-06-20T00:00:00,2021-06-19T00:00:00,Palm Jumeirah,Five Palm Jumeirah,Commercial,C7,,G,Sea View,Beach View,,,936.46,,1000000.0
Renewed,2019-02-07T00:00:00,2018-06-01T00:00:00,2019-05-31T00:00:00,Palm Jumeirah,Shoreline - Al Das,Commercial,G02,,G,Street View,Community View,,,2558.47,,288075.0
Renewed,2019-02-07T00:00:00,2018-06-01T00:00:00,2019-05-31T00:00:00,Palm Jumeirah,Shoreline - Al Das,Commercial,G03,,G,Street View,Community View,,,2256.33,,288075.0
Renewed,2019-02-07T00:00:00,2018-06-01T00:00:00,2019-05-31T00:00:00,Palm Jumeirah,Shoreline - Al Das,Commercial,G05,,G,Street View,Community View,,,1616.2,,288075.0
Renewed,2019-02-07T00:00:00,2018-06-01T00:00:00,2019-05-31T00:00:00,Palm Jumeirah,Shoreline - Al Das,Commercial,G04,,G,Street View,Community View,,,1251.63,,288075.0
New,2019-12-04T00:00:00,2019-11-28T00:00:00,2022-11-27T00:00:00,Palm Jumeirah,Nakheel Mall,Commercial,E-029.9,,2,Street View,Community View,,,798.04,,633000.0
New,2019-11-13T00:00:00,2019-11-28T00:00:00,2029-11-27T00:00:00,Palm Jumeirah,Nakheel Mall,Commercial,F-031,,1,Street View,Community View,,,30577.98,,4984954.19
New,2019-11-13T00:00:00,2019-11-28T00:00:00,2029-11-27T00:00:00,Palm Jumeirah,Nakheel Mall,Commercial,E-030,,2,Street View,Community View,,,33284.99,,4984954.19
New,2019-10-20T00:00:00,2019-10-30T00:00:00,2022-10-29T00:00:00,Palm Jumeirah,Nakheel Mall,Commercial,B-1024,,LG,Street View,Community View,,,2542.97,,254900.0
New,2019-10-20T00:00:00,2019-10-30T00:00:00,2022-10-29T00:00:00,Palm Jumeirah,Nakheel Mall,Commercial,B-1023,,LG,Street View,Community View,,,2555.03,,254900.0
New,2019-10-14T00:00:00,2019-10-30T00:00:00,2022-10-29T00:00:00,Palm Jumeirah,Nakheel Mall,Commercial,B-1021,,LG,Street View,Community View,,,2520.04,,224033.33
New,2019-10-14T00:00:00,2019-10-30T00:00:00,2022-10-29T00:00:00,Palm Jumeirah,Nakheel Mall,Commercial,B-1020,,LG,Street View,Community View,,,2535.97,,224033.33
New,2019-10-14T00:00:00,2019-10-30T00:00:00,2022-10-29T00:00:00,Palm Jumeirah,Nakheel Mall,Commercial,B-1022B,,LG,Street View,Community View,,,1664.96,,224033.33
New,2019-10-09T00:00:00,2019-10-30T00:00:00,2024-10-29T00:00:00,Palm Jumeirah,Nakheel Mall,Commercial,E-016,,2,Street View,Community View,,,2077,,1204801.04
New,2019-10-09T00:00:00,2019-09-05T00:00:00,2022-09-04T00:00:00,Palm Jumeirah,Nakheel Mall,Commercial,B-1004,,LG,Street View,Community View,,,2555.03,,166725.0
New,2019-10-09T00:00:00,2019-09-05T00:00:00,2022-09-04T00:00:00,Palm Jumeirah,Nakheel Mall,Commercial,B-1005,,LG,Street View,Community View,,,2575.05,,166725.0
New,2019-10-09T00:00:00,2019-11-01T00:00:00,2029-10-31T00:00:00,Palm Jumeirah,Nakheel Mall,Commercial,E-029.6B,,2,Street View,Community View,,,758.96,,462054.0
New,2019-10-09T00:00:00,2019-11-01T00:00:00,2029-10-31T00:00:00,Palm Jumeirah,Nakheel Mall,Commercial,E-028,,2,Street View,Community View,,,1491.02,,462054.0
New,2019-10-07T00:00:00,2019-10-30T00:00:00,2023-10-29T00:00:00,Palm Jumeirah,Nakheel Mall,Commercial,P-071,,G,Street View,Community View,,,2074.96,,368874.0
New,2019-10-07T00:00:00,2019-10-30T00:00:00,2023-10-29T00:00:00,Palm Jumeirah,Nakheel Mall,Commercial,P-073,,G,Street View,Community View,,,1781.96,,368874.0
New,2019-10-07T00:00:00,2019-10-30T00:00:00,2023-10-29T00:00:00,Palm Jumeirah,Nakheel Mall,Commercial,P-072,,G,Street View,Community View,,,2083.03,,368874.0
New,2019-09-29T00:00:00,2019-09-05T00:00:00,2024-09-04T00:00:00,Palm Jumeirah,Nakheel Mall,Commercial,E-019,,2,Street View,Community View,,,2046,,408877.2
New,2019-09-29T00:00:00,2019-09-05T00:00:00,2024-09-04T00:00:00,Palm Jumeirah,Nakheel Mall,Commercial,E-020,,2,Street View,Community View,,,3848.96,,408877.2
New,2018-09-16T00:00:00,2017-06-20T00:00:00,2019-06-19T00:00:00,Palm Jumeirah,Five Palm Jumeirah,Commercial,C7,,G,Sea View,Beach View,,,936.46,,750000.0
New,2018-10-02T00:00:00,2018-09-25T00:00:00,2021-09-24T00:00:00,Palm Jumeirah,The Fairmont Palm Residences,Office,,,,,,,,704.28,,26500.0
New,2018-11-12T00:00:00,2018-05-12T00:00:00,2019-05-11T00:00:00,Palm Jumeirah,Golden Mile 09,Residential,9604,1 B/R,,Community View,Garden View,,,1302.43,,120000.0
Renewed,2019-02-26T00:00:00,2019-01-01T00:00:00,2019-12-31T00:00:00,Palm Jumeirah,The Fairmont Palm Hotel and Resort,Commercial,R9,,G,Sea View,Beach View,,,180.94,,63000.0
Renewed,2020-02-16T00:00:00,2019-11-15T00:00:00,2022-11-14T00:00:00,Palm Jumeirah,Jumeirah Zabeel Saray (Rixos Ottoman Palace),Commercial,11,,G,Sea View,Garden View,,,1259.27,,112593.05
